Model,Alternative,Matrix,Index1,Index2,Value,Comment,Comment2,Comment3,Comment4,Comment5,End
HGGStopLocation,zone,CVM_RE,sizeTerm2,,0,Employment - RE,,,,,
HGGStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
HGGStopLocation,zone,CVM_TH,sizeTerm2,,0,Employment - TH,,,,,
HGGStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
HGGStopLocation,zone,Emp_LU_Re,sizeTerm2,,0,Total employment - Residential zone,,,,,
HGGStopLocation,zone,Emp_LU_RC,sizeTerm2,,1.491318514,Total employment - Retail/Commercial zone,,,,,
HGGStopLocation,zone,Emp_LU_In,sizeTerm2,,1.62208968,Total employment - Industrial zone,,,,,
HGGStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
HGGStopLocation,zone,Area_SqMi,sizeTerm2,,80.76,Area of zone (sq miles),,,,,
HGGStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
LSOStopLocation,zone,1,travelDisutility,nstop,-0.4387,Trip length calibration adjustment,,,,,
LGOStopLocation,zone,1,travelDisutility,nstop,-0.4387,Trip length calibration adjustment,,,,,
LOOStopLocation,zone,1,travelDisutility,nstop,-0.4387,Trip length calibration adjustment,,,,,
LSSStopLocation,zone,1,travelDisutility,nstop,-0.4387,Trip length calibration adjustment,,,,,
LGGStopLocation,zone,1,travelDisutility,nstop,-0.4387,Trip length calibration adjustment,,,,,
ISOStopLocation,zone,1,travelDisutility,nstop,-0.0201,Trip length calibration adjustment,,,,,
IGOStopLocation,zone,1,travelDisutility,nstop,-0.0201,Trip length calibration adjustment,,,,,
IOOStopLocation,zone,1,travelDisutility,nstop,-0.0201,Trip length calibration adjustment,,,,,
ISSStopLocation,zone,1,travelDisutility,nstop,-0.0201,Trip length calibration adjustment,,,,,
IGGStopLocation,zone,1,travelDisutility,nstop,-0.0201,Trip length calibration adjustment,,,,,
MSOStopLocation,zone,1,travelDisutility,nstop,-0.0981,Trip length calibration adjustment,,,,,
MGOStopLocation,zone,1,travelDisutility,nstop,-0.0981,Trip length calibration adjustment,,,,,
MOOStopLocation,zone,1,travelDisutility,nstop,-0.0981,Trip length calibration adjustment,,,,,
MSSStopLocation,zone,1,travelDisutility,nstop,-0.0981,Trip length calibration adjustment,,,,,
MGGStopLocation,zone,1,travelDisutility,nstop,-0.0981,Trip length calibration adjustment,,,,,
HSOStopLocation,zone,1,travelDisutility,nstop,-0.1162,Trip length calibration adjustment,,,,,
HGOStopLocation,zone,1,travelDisutility,nstop,-0.1162,Trip length calibration adjustment,,,,,
HOOStopLocation,zone,1,travelDisutility,nstop,-0.1162,Trip length calibration adjustment,,,,,
HSSStopLocation,zone,1,travelDisutility,nstop,-0.1162,Trip length calibration adjustment,,,,,
HGGStopLocation,zone,1,travelDisutility,nstop,-0.1162,Trip length calibration adjustment,,,,,
LGStopType,R,,,,0.298,Trips per tour calibration adjustment - SV,,,,,
MGStopType,R,,,,0.298,Trips per tour calibration adjustment - SV,,,,,
IGStopType,R,,,,0.298,Trips per tour calibration adjustment - SV,,,,,
HGStopType,R,,,,0.298,Trips per tour calibration adjustment - SV,,,,,
LSStopType,R,,,,0.764,Trips per tour calibration adjustment - SV,,,,,
MSStopType,R,,,,0.037,Trips per tour calibration adjustment - SV,,,,,
ISStopType,R,,,,0.037,Trips per tour calibration adjustment - SV,,,,,
HSStopType,R,,,,0.037,Trips per tour calibration adjustment - SV,,,,,
LOStopType,R,,,,-1.318,Trips per tour calibration adjustment - SV,,,,,
MOStopType,R,,,,-1.318,Trips per tour calibration adjustment - SV,,,,,
IOStopType,R,,,,-1.318,Trips per tour calibration adjustment - SV,,,,,
HOStopType,R,,,,-1.318,Trips per tour calibration adjustment - SV,,,,,
HGGStopLocation,zone,1,travelDisutility,nstop,0.479,Trip length calibration adjustment - v2 - SV,,,,,
HGOStopLocation,zone,1,travelDisutility,nstop,0.479,Trip length calibration adjustment - v2 - SV,,,,,
HOOStopLocation,zone,1,travelDisutility,nstop,0.479,Trip length calibration adjustment - v2 - SV,,,,,
HSOStopLocation,zone,1,travelDisutility,nstop,0.479,Trip length calibration adjustment - v2 - SV,,,,,
HSSStopLocation,zone,1,travelDisutility,nstop,0.479,Trip length calibration adjustment - v2 - SV,,,,,
IGGStopLocation,zone,1,travelDisutility,nstop,0.955,Trip length calibration adjustment - v2 - SV,,,,,
IGOStopLocation,zone,1,travelDisutility,nstop,0.955,Trip length calibration adjustment - v2 - SV,,,,,
IOOStopLocation,zone,1,travelDisutility,nstop,0.955,Trip length calibration adjustment - v2 - SV,,,,,
ISOStopLocation,zone,1,travelDisutility,nstop,0.955,Trip length calibration adjustment - v2 - SV,,,,,
ISSStopLocation,zone,1,travelDisutility,nstop,0.955,Trip length calibration adjustment - v2 - SV,,,,,
LGGStopLocation,zone,1,travelDisutility,nstop,1.379,Trip length calibration adjustment - v2 - SV,,,,,
LGOStopLocation,zone,1,travelDisutility,nstop,1.379,Trip length calibration adjustment - v2 - SV,,,,,
LOOStopLocation,zone,1,travelDisutility,nstop,1.379,Trip length calibration adjustment - v2 - SV,,,,,
LSOStopLocation,zone,1,travelDisutility,nstop,1.379,Trip length calibration adjustment - v2 - SV,,,,,
LSSStopLocation,zone,1,travelDisutility,nstop,1.379,Trip length calibration adjustment - v2 - SV,,,,,
MGGStopLocation,zone,1,travelDisutility,nstop,0.684,Trip length calibration adjustment - v2 - SV,,,,,
MGOStopLocation,zone,1,travelDisutility,nstop,0.684,Trip length calibration adjustment - v2 - SV,,,,,
MOOStopLocation,zone,1,travelDisutility,nstop,0.684,Trip length calibration adjustment - v2 - SV,,,,,
MSOStopLocation,zone,1,travelDisutility,nstop,0.684,Trip length calibration adjustment - v2 - SV,,,,,
MSSStopLocation,zone,1,travelDisutility,nstop,0.684,Trip length calibration adjustment - v2 - SV,,,,,
TourTOD,OE,,,,-0.2123,Calibration constant - adjust to SANDAG time periods,,,,,
TourTOD,AM,,,,0.763,Calibration constant - adjust to SANDAG time periods,,,,,
TourTOD,MD,,,,0,Calibration constant - adjust to SANDAG time periods,,,,,
TourTOD,PM,,,,0.1664,Calibration constant - adjust to SANDAG time periods,,,,,
TourTOD,OL,,,,-0.9685,Calibration constant - adjust to SANDAG time periods,,,,,
VehicleTourType,LG,,,,0.1862,Calibration Constant,,,,,
VehicleTourType,LO,,,,0.1862,Calibration Constant,,,,,
VehicleTourType,LS,,,,0.1862,Calibration Constant,,,,,
VehicleTourType,IG,,,,-0.8877,Calibration Constant,,,,,
VehicleTourType,IO,,,,-0.8877,Calibration Constant,,,,,
VehicleTourType,IS,,,,-0.8877,Calibration Constant,,,,,
VehicleTourType,MG,,,,-0.8877,Calibration Constant,,,,,
VehicleTourType,MO,,,,-0.8877,Calibration Constant,,,,,
VehicleTourType,MS,,,,-0.8877,Calibration Constant,,,,,
VehicleTourType,HS,,,,-0.8877,Calibration Constant,,,,,
VehicleTourType,HG,,,,-0.8877,Calibration Constant,,,,,
VehicleTourType,HO,,,,-0.8877,Calibration Constant,,,,,
