Purpose,OutboundPeriod,ReturnPeriod,Percent
9,37,37,0.00003
9,37,38,0.00004
9,37,39,0
9,37,40,0
9,38,1,0
9,38,2,0
9,38,3,0
9,38,4,0
9,38,5,0
9,38,6,0
9,38,7,0
9,38,8,0
9,38,9,0
9,38,10,0
9,38,11,0
9,38,12,0
9,38,13,0
9,38,14,0
9,38,15,0
9,38,16,0
9,38,17,0
9,38,18,0
9,38,19,0
9,38,20,0
9,38,21,0
9,38,22,0
9,38,23,0
9,38,24,0
9,38,25,0
9,38,26,0
9,38,27,0
9,38,28,0
9,38,29,0
9,38,30,0
9,38,31,0
9,38,32,0
9,38,33,0
9,38,34,0
9,38,35,0
9,38,36,0
9,38,37,0
9,38,38,0.00027
9,38,39,0
9,38,40,0
9,39,1,0
9,39,2,0
9,39,3,0
9,39,4,0
9,39,5,0
9,39,6,0
9,39,7,0
9,39,8,0
9,39,9,0
9,39,10,0
9,39,11,0
9,39,12,0
9,39,13,0
9,39,14,0
9,39,15,0
9,39,16,0
9,39,17,0
9,39,18,0
9,39,19,0
9,39,20,0
9,39,21,0
9,39,22,0
9,39,23,0
9,39,24,0
9,39,25,0
9,39,26,0
9,39,27,0
9,39,28,0
9,39,29,0
9,39,30,0
9,39,31,0
9,39,32,0
9,39,33,0
9,39,34,0
9,39,35,0
9,39,36,0
9,39,37,0
9,39,38,0
9,39,39,0.00011
9,39,40,0
9,40,1,0
9,40,2,0
9,40,3,0
9,40,4,0
9,40,5,0
9,40,6,0
9,40,7,0
9,40,8,0
9,40,9,0
9,40,10,0
9,40,11,0
9,40,12,0
9,40,13,0
9,40,14,0
9,40,15,0
9,40,16,0
9,40,17,0
9,40,18,0
9,40,19,0
9,40,20,0
9,40,21,0
9,40,22,0
9,40,23,0
9,40,24,0
9,40,25,0
9,40,26,0
9,40,27,0
9,40,28,0
9,40,29,0
9,40,30,0
9,40,31,0
9,40,32,0
9,40,33,0
9,40,34,0
9,40,35,0
9,40,36,0
9,40,37,0
9,40,38,0
9,40,39,0
9,40,40,0.00068
